iter	Passed	Remaining
812	94963	21842
813	95078	21725
814	95211	21612
815	95324	21494
816	95436	21376
817	95546	21258
818	95662	21141
819	95782	21025
820	95894	20907
821	96011	20790
822	96143	20677
823	96245	20557
824	96354	20438
825	96461	20320
826	96603	20208
827	96726	20092
828	96838	19975
829	96955	19858
830	97071	19741
831	97163	19619
832	97282	19503
833	97399	19386
834	97515	19269
835	97635	19153
836	97775	19041
837	97886	18923
838	97993	18804
839	98118	18689
840	98238	18573
841	98362	18457
842	98481	18341
843	98594	18223
844	98738	18111
845	98873	17998
846	98986	17880
847	99099	17763
848	99222	17647
849	99341	17530
850	99455	17413
851	99565	17295
852	99680	17178
853	99798	17061
854	99918	16945
855	100043	16829
856	100169	16714
857	100252	16591
858	100362	16473
859	100481	16357
860	100590	16239
861	100701	16121
862	100814	16004
863	100938	15888
864	101103	15779
865	101257	15667
866	101396	15554
867	101524	15439
868	101657	15324
869	101768	15206
870	101907	15093
871	102037	14977
872	102172	14863
873	102301	14748
874	102379	14625
875	102494	14508
876	102624	14393
877	102733	14275
878	102879	14162
879	103010	14046
880	103182	13937
881	103308	13821
882	103438	13705
883	103547	13587
884	103740	13480
885	103875	13365
886	104001	13249
887	104135	13134
888	104279	13020
889	104407	12904
890	104532	12787
891	104655	12671
892	104781	12554
893	104909	12438
894	105021	12320
895	105147	12204
896	105297	12090
897	105435	11975
898	105548	11858
899	105661	11740
900	105787	11623
901	105919	11507
902	106016	11388
903	106138	11271
904	106254	11153
905	106342	11033
906	106429	10912
907	106546	10795
908	106666	10678
909	106791	10561
910	106903	10443
911	107024	10326
912	107147	10210
913	107260	10092
914	107375	9974
915	107508	9858
916	107633	9742
917	107739	9623
918	107850	9505
919	107960	9387
920	108091	9271
921	108209	9154
922	108330	9037
923	108450	8920
924	108555	8801
925	108667	8684
926	108770	8565
927	108888	8448
928	109003	8330
929	109119	8213
930	109259	8097
931	109393	7981
932	109522	7864
933	109648	7748
934	109816	7634
935	109955	7518
936	110061	7400
937	110180	7282
938	110301	7165
939	110416	7047
940	110541	6930
941	110662	6813
942	110776	6695
943	110890	6578
944	111010	6460
945	111117	6342
946	111258	6226
947	111374	6109
