iter	Passed	Remaining
909	76913	7606
910	76991	7521
911	77073	7436
912	77164	7353
913	77247	7268
914	77333	7183
915	77411	7098
916	77497	7014
917	77581	6929
918	77656	6844
919	77737	6759
920	77817	6674
921	77900	6590
922	77984	6505
923	78074	6421
924	78156	6337
925	78235	6252
926	78316	6167
927	78397	6082
928	78489	5998
929	78573	5914
930	78652	5829
931	78717	5743
932	78791	5658
933	78875	5573
934	78957	5489
935	79043	5404
936	79128	5320
937	79206	5235
938	79296	5151
939	79382	5066
940	79466	4982
941	79540	4897
942	79629	4813
943	79712	4728
944	79790	4643
945	79869	4559
946	79947	4474
947	80034	4390
948	80123	4305
949	80206	4221
950	80286	4136
951	80380	4052
952	80467	3968
953	80552	3884
954	80643	3799
955	80748	3716
956	80839	3632
957	80922	3547
958	81005	3463
959	81093	3378
960	81171	3294
961	81253	3209
962	81341	3125
963	81421	3040
964	81501	2955
965	81585	2871
966	81667	2787
967	81748	2702
968	81825	2617
969	81886	2532
970	81970	2448
971	82059	2363
972	82151	2279
973	82232	2195
974	82313	2110
975	82402	2026
976	82489	1941
977	82574	1857
978	82663	1773
979	82750	1688
980	82841	1604
981	82940	1520
982	83029	1435
983	83114	1351
984	83194	1266
985	83276	1182
986	83364	1098
987	83452	1013
988	83542	929
989	83637	844
990	83723	760
991	83800	675
992	83918	591
993	83999	507
994	84078	422
995	84168	338
996	84242	253
997	84330	168
998	84411	84
999	84500	0
